customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServiceCount,CustomerLifetimeValue,AvgMonthlySpend,TenureGroup,SupportRisk,HighValueCustomer,CustomerSegment,ChurnProbability,ChurnProbabilityPct,RiskLevel,RetentionRecommendation
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,1,5,2514.5,100.58,25-48 Months,1,1,3,0.7031345,70.31,Critical,Offer contract upgrade with personalized retention incentive
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,1,20.2,20.2,0-6 Months,0,0,0,0.32117712,32.12,Low,Maintain loyalty and engagement
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0,1,19.45,19.45,0-6 Months,0,0,0,0.4323087,43.23,Medium,Monitor customer and send personalized engagement offer
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,0,5,3605.6,94.88421052631578,25-48 Months,0,1,1,0.098007366,9.8,Low,Maintain loyalty and engagement
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,0,3,3027.25,45.86742424242424,49-72 Months,1,0,2,0.10123634,10.12,Low,Maintain loyalty and engagement
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,1,7,7611.85,111.93897058823529,49-72 Months,0,1,1,0.2546388,25.46,Low,Maintain loyalty and engagement
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0,0,100.2,20.04,0-6 Months,1,0,0,0.35263523,35.26,Medium,Monitor customer and send personalized engagement offer
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,6,7303.05,101.43125,49-72 Months,0,1,1,0.029869838,2.99,Low,Maintain loyalty and engagement
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,1,927.65,28.9890625,25-48 Months,0,0,0,0.050406046,5.04,Low,Maintain loyalty and engagement
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0,4,3921.3,91.19302325581396,25-48 Months,1,1,1,0.17666616,17.67,Low,Maintain loyalty and engagement
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,0,1,1363.25,18.93402777777778,49-72 Months,0,0,2,0.0056756423,0.57,Low,Maintain loyalty and engagement
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,5,5238.9,95.25272727272727,49-72 Months,0,1,1,0.34562886,34.56,Low,Maintain loyalty and engagement
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,4,3042.25,58.50480769230769,49-72 Months,0,0,2,0.041297976,4.13,Low,Maintain loyalty and engagement
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,4,3954.1,91.95581395348837,25-48 Months,1,1,1,0.2332228,23.32,Low,Maintain loyalty and engagement
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,2,2868.15,77.51756756756757,25-48 Months,1,0,3,0.55693144,55.69,High,Offer technical support and security services
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,4,3423.5,53.4921875,49-72 Months,0,0,2,0.022658685,2.27,Low,Maintain loyalty and engagement
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,4,248.4,82.8,0-6 Months,0,1,3,0.30297214,30.3,Low,Maintain loyalty and engagement
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,1,1126.35,31.287499999999998,25-48 Months,0,0,2,0.030458737,3.05,Low,Maintain loyalty and engagement
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,5,1064.65,106.465,7-12 Months,0,1,3,0.904233,90.42,Critical,Offer contract upgrade with personalized retention incentive
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,1,835.15,20.36951219512195,25-48 Months,0,0,2,0.0065457704,0.65,Low,Maintain loyalty and engagement
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,4,2151.6,79.68888888888888,25-48 Months,0,0,3,0.23940293,23.94,Low,Maintain loyalty and engagement
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,5,5515.45,98.49017857142857,49-72 Months,1,1,1,0.25772256,25.77,Low,Maintain loyalty and engagement
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,1,112.75,18.791666666666668,0-6 Months,0,0,0,0.069942646,6.99,Low,Maintain loyalty and engagement
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,2,229.55,76.51666666666667,0-6 Months,1,0,3,0.7771933,77.72,Critical,Offer contract upgrade with personalized retention incentive
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,2,350.35,50.050000000000004,7-12 Months,0,0,0,0.15025409,15.03,Low,Maintain loyalty and engagement
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,1,62.9,15.725,0-6 Months,0,0,0,0.1029904,10.3,Low,Maintain loyalty and engagement
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,4,3027.65,91.7469696969697,25-48 Months,0,0,3,0.032936033,3.29,Low,Maintain loyalty and engagement
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,3,2135.5,79.0925925925926,25-48 Months,1,0,3,0.50312173,50.31,High,Offer technical support and security services
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,2,1723.95,23.94375,49-72 Months,0,0,2,0.0034620282,0.35,Low,Maintain loyalty and engagement
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,1,19.75,19.75,0-6 Months,0,0,0,0.35849136,35.85,Medium,Monitor customer and send personalized engagement offer
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,4,3985.35,56.131690140845066,49-72 Months,0,0,1,0.05847414,5.85,Low,Maintain loyalty and engagement
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,3,1215.65,93.51153846153846,13-24 Months,1,0,3,0.70275044,70.28,Critical,Offer contract upgrade with personalized retention incentive
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,5,1502.65,60.106,25-48 Months,0,0,3,0.24217397,24.22,Low,Maintain loyalty and engagement
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,2,3260.1,48.65820895522388,49-72 Months,0,0,2,0.02096428,2.1,Low,Maintain loyalty and engagement
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,1,35.45,35.45,0-6 Months,1,0,0,0.8419756,84.2,Critical,Offer contract upgrade with personalized retention incentive
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,1,81.25,40.625,0-6 Months,1,0,0,0.515874,51.59,High,Offer technical support and security services
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,2,1188.2,27.632558139534886,25-48 Months,0,0,2,0.027039763,2.7,Low,Maintain loyalty and engagement
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,2,1778.5,77.32608695652173,13-24 Months,0,0,3,0.20877537,20.88,Low,Maintain loyalty and engagement
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,1,1277.75,19.96484375,49-72 Months,0,0,2,0.0072343047,0.72,Low,Maintain loyalty and engagement
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,1,1170.55,20.5359649122807,49-72 Months,0,0,2,0.023224281,2.32,Low,Maintain loyalty and engagement
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,1,70.45,70.45,0-6 Months,1,0,0,0.78869003,78.87,Critical,Offer contract upgrade with personalized retention incentive
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,8,6425.65,89.24513888888889,49-72 Months,0,0,1,0.0046123713,0.46,Low,Maintain loyalty and engagement
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,5,563.65,70.45625,7-12 Months,0,0,3,0.22867341,22.87,Low,Maintain loyalty and engagement
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,5,5971.25,97.88934426229508,49-72 Months,1,1,1,0.054744665,5.47,Low,Maintain loyalty and engagement
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,4,5289.05,82.64140625,49-72 Months,0,0,1,0.04674429,4.67,Low,Maintain loyalty and engagement
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,2,1756.2,24.735211267605635,49-72 Months,0,0,2,0.0041125105,0.41,Low,Maintain loyalty and engagement
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,6,6416.7,98.71846153846154,49-72 Months,0,1,1,0.02937157,2.94,Low,Maintain loyalty and engagement
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,1,61.35,20.45,0-6 Months,0,0,0,0.03157155,3.16,Low,Maintain loyalty and engagement
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,1,45.65,45.65,0-6 Months,1,0,0,0.7658591,76.59,Critical,Offer contract upgrade with personalized retention incentive
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,4,1929.95,64.33166666666666,25-48 Months,1,0,3,0.036894094,3.69,Low,Maintain loyalty and engagement
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,5,1071.4,71.42666666666668,13-24 Months,0,0,3,0.1734081,17.34,Low,Maintain loyalty and engagement
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,4,564.35,70.54375,7-12 Months,0,0,3,0.2766636,27.67,Low,Maintain loyalty and engagement
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,4,655.5,93.64285714285714,7-12 Months,1,1,3,0.7842851,78.43,Critical,Offer contract upgrade with personalized retention incentive
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,7,7930.55,113.29357142857143,49-72 Months,0,1,1,0.12355192,12.36,Low,Maintain loyalty and engagement
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,7,5215.25,84.11693548387096,49-72 Months,0,0,1,0.013615013,1.36,Low,Maintain loyalty and engagement
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,1,113.5,18.916666666666668,0-6 Months,0,0,0,0.10042869,10.04,Low,Maintain loyalty and engagement
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,2,1152.8,82.34285714285714,13-24 Months,1,0,3,0.54709226,54.71,High,Offer technical support and security services
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,3,1821.95,82.81590909090909,13-24 Months,1,0,3,0.40309888,40.31,Medium,Monitor customer and send personalized engagement offer
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,1,419.9,19.086363636363636,13-24 Months,0,0,0,0.02849688,2.85,Low,Maintain loyalty and engagement
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,4,1024.0,64.0,13-24 Months,0,0,3,0.018439393,1.84,Low,Maintain loyalty and engagement
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,2,251.6,25.16,7-12 Months,0,0,0,0.02243175,2.24,Low,Maintain loyalty and engagement
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,3,764.55,58.81153846153846,13-24 Months,0,0,3,0.24771814,24.77,Low,Maintain loyalty and engagement
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,3,1592.35,79.61749999999999,13-24 Months,0,0,3,0.3723772,37.24,Medium,Monitor customer and send personalized engagement offer
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,1,135.2,67.6,0-6 Months,1,0,0,0.61948496,61.95,High,Offer technical support and security services
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,6,3958.25,74.68396226415095,49-72 Months,0,0,1,0.01198037,1.2,Low,Maintain loyalty and engagement
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,1,233.9,21.263636363636365,7-12 Months,0,0,0,0.024467284,2.45,Low,Maintain loyalty and engagement
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0,1,1363.45,19.76014492753623,49-72 Months,0,0,2,0.0069932938,0.7,Low,Maintain loyalty and engagement
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,1,1,273.0,68.25,0-6 Months,1,0,0,0.55910075,55.91,High,Offer technical support and security services
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0,8,6254.45,86.86736111111111,49-72 Months,0,0,1,0.0032899338,0.33,Low,Maintain loyalty and engagement
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,1,3,2651.2,45.710344827586205,49-72 Months,1,0,2,0.5845379,58.45,High,Offer technical support and security services
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,1,321.4,20.0875,13-24 Months,0,0,0,0.09297164,9.3,Low,Maintain loyalty and engagement
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0,4,3539.25,82.30813953488372,25-48 Months,0,0,1,0.0866659,8.67,Low,Maintain loyalty and engagement
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,1,6,242.8,121.4,0-6 Months,0,1,3,0.74447334,74.45,Critical,Offer contract upgrade with personalized retention incentive
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,6,1181.75,84.41071428571429,13-24 Months,0,0,3,0.030626342,3.06,Low,Maintain loyalty and engagement
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,1,4,5000.2,94.3433962264151,49-72 Months,1,1,1,0.20192957,20.19,Low,Maintain loyalty and engagement
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0,1,654.55,20.4546875,25-48 Months,0,0,0,0.01713246,1.71,Low,Maintain loyalty and engagement
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0,2,780.2,22.947058823529414,25-48 Months,0,0,2,0.09342201,9.34,Low,Maintain loyalty and engagement
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1,2,1145.7,76.38000000000001,13-24 Months,1,0,3,0.6604284,66.04,High,Offer technical support and security services
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,1,2,503.6,71.94285714285715,7-12 Months,0,0,3,0.29653054,29.65,Low,Maintain loyalty and engagement
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,0,6,1559.25,103.95,13-24 Months,1,1,3,0.5268088,52.68,High,Offer technical support and security services
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,1,1252.0,20.524590163934427,49-72 Months,0,0,2,0.016234294,1.62,Low,Maintain loyalty and engagement
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,1,1,29.95,29.95,0-6 Months,1,0,0,0.43515146,43.52,Medium,Monitor customer and send personalized engagement offer
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0,1,45.3,45.3,0-6 Months,1,0,0,0.486077,48.61,Medium,Monitor customer and send personalized engagement offer
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,1,3,662.65,82.83125,7-12 Months,1,0,3,0.7137066,71.37,Critical,Offer contract upgrade with personalized retention incentive
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,0,5,2453.3,74.34242424242424,25-48 Months,0,0,3,0.08994275,8.99,Low,Maintain loyalty and engagement
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,1,3,1111.65,85.51153846153846,13-24 Months,1,0,3,0.6389394,63.89,High,Offer technical support and security services
